order_id,tracking_transaction_id,order_date,anonymous_customer_id,customer_first_purchase_date,customer_type,channel,source,medium,campaign,device,city,payment_method,coupon_group,order_status,gross_revenue_sar,discount_sar,refund_sar,net_revenue_sar
SYN-20250527-0-00,TX-250527-0-00,2025-05-27,CUST-01606,2025-05-04,new,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250527-0-01,TX-250527-0-01,2025-05-27,CUST-01623,2025-05-04,new,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250527-0-02,TX-250527-0-02,2025-05-27,CUST-01640,2024-09-21,returning,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250527-0-03,TX-250527-0-03,2025-05-27,CUST-01657,2025-05-04,new,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,none,refunded,178.0,0.0,178.0,0.0
SYN-20250527-0-04,TX-250527-0-04,2025-05-27,CUST-01674,2025-05-04,new,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250527-0-05,TX-250527-0-05,2025-05-27,CUST-01691,2025-05-04,new,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250527-0-06,TX-250527-0-06,2025-05-27,CUST-01708,2024-05-08,returning,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250527-0-07,TX-250527-0-07,2025-05-27,CUST-01725,2025-05-04,new,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250527-0-08,TX-250527-0-08,2025-05-27,CUST-01742,2025-05-04,new,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20250527-0-09,TX-250527-0-09,2025-05-27,CUST-01759,2025-05-21,new,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250527-0-10,TX-250527-0-10,2025-05-27,CUST-01776,2024-01-22,returning,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250527-0-11,TX-250527-0-11,2025-05-27,CUST-01793,2025-05-21,new,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250527-1-00,TX-250527-1-00,2025-05-27,CUST-01707,2025-05-27,new,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250527-1-01,TX-250527-1-01,2025-05-27,CUST-01724,2024-09-24,returning,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250527-1-02,TX-250527-1-02,2025-05-27,CUST-01741,2025-05-27,new,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250527-1-03,TX-250527-1-03,2025-05-27,CUST-01758,2025-05-27,new,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250527-1-04,TX-250527-1-04,2025-05-27,CUST-01775,2025-05-24,new,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250527-1-05,TX-250527-1-05,2025-05-27,CUST-01792,2024-05-11,returning,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,campaign,completed,189.0,18.9,0.0,170.1
SYN-20250527-1-06,TX-250527-1-06,2025-05-27,CUST-01809,2025-05-24,new,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250527-1-07,TX-250527-1-07,2025-05-27,CUST-01826,2025-05-24,new,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250527-2-00,TX-250527-2-00,2025-05-27,CUST-01808,2024-09-27,returning,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,none,completed,219.0,0.0,0.0,219.0
SYN-20250527-2-01,TX-250527-2-01,2025-05-27,CUST-01825,2025-05-27,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20250527-2-02,TX-250527-2-02,2025-05-27,CUST-01842,2025-05-27,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,none,completed,189.0,0.0,0.0,189.0
SYN-20250527-2-03,TX-250527-2-03,2025-05-27,CUST-01859,2025-05-27,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20250527-2-04,TX-250527-2-04,2025-05-27,CUST-01876,2024-05-14,returning,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250527-2-05,TX-250527-2-05,2025-05-27,CUST-01893,2025-05-27,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,none,completed,279.0,0.0,0.0,279.0
SYN-20250527-2-06,TX-250527-2-06,2025-05-27,CUST-01910,2025-05-27,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,campaign,completed,199.0,19.9,0.0,179.1
SYN-20250527-2-07,TX-250527-2-07,2025-05-27,CUST-01927,2025-05-27,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,campaign,completed,359.0,35.9,0.0,323.1
SYN-20250527-2-08,TX-250527-2-08,2025-05-27,CUST-01944,2024-01-01,returning,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250527-2-09,TX-250527-2-09,2025-05-27,CUST-01961,2025-05-27,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,none,refunded,89.0,0.0,89.0,0.0
SYN-20250528-0-00,TX-250528-0-00,2025-05-28,CUST-01617,2025-05-05,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,visa,campaign,completed,249.0,24.9,0.0,224.1
SYN-20250528-0-01,TX-250528-0-01,2025-05-28,CUST-01634,2025-05-05,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,visa,none,completed,219.0,0.0,0.0,219.0
SYN-20250528-0-02,TX-250528-0-02,2025-05-28,CUST-01651,2025-05-05,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20250528-0-03,TX-250528-0-03,2025-05-28,CUST-01668,2024-01-22,returning,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,visa,none,completed,189.0,0.0,0.0,189.0
SYN-20250528-0-04,TX-250528-0-04,2025-05-28,CUST-01685,2025-05-05,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,visa,none,completed,658.0,0.0,0.0,658.0
SYN-20250528-1-00,TX-250528-1-00,2025-05-28,CUST-01718,2025-05-08,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,none,completed,189.0,0.0,0.0,189.0
SYN-20250528-1-01,TX-250528-1-01,2025-05-28,CUST-01735,2025-05-11,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20250528-1-02,TX-250528-1-02,2025-05-28,CUST-01752,2024-01-25,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250528-1-03,TX-250528-1-03,2025-05-28,CUST-01769,2025-05-11,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20250528-1-04,TX-250528-1-04,2025-05-28,CUST-01786,2025-05-25,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20250528-1-05,TX-250528-1-05,2025-05-28,CUST-01803,2025-05-25,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,campaign,completed,359.0,35.9,0.0,323.1
SYN-20250528-1-06,TX-250528-1-06,2025-05-28,CUST-01820,2024-09-12,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20250528-1-07,TX-250528-1-07,2025-05-28,CUST-01837,2025-05-25,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,none,completed,89.0,0.0,0.0,89.0
SYN-20250528-1-08,TX-250528-1-08,2025-05-28,CUST-01854,2025-05-25,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250528-1-09,TX-250528-1-09,2025-05-28,CUST-01871,2025-05-25,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,none,completed,249.0,0.0,0.0,249.0
SYN-20250528-2-00,TX-250528-2-00,2025-05-28,CUST-01819,2025-05-28,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,none,completed,279.0,0.0,0.0,279.0
SYN-20250528-2-01,TX-250528-2-01,2025-05-28,CUST-01836,2024-01-01,returning,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,none,completed,199.0,0.0,0.0,199.0
SYN-20250528-2-02,TX-250528-2-02,2025-05-28,CUST-01853,2025-05-28,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20250528-2-03,TX-250528-2-03,2025-05-28,CUST-01870,2025-05-28,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250528-2-04,TX-250528-2-04,2025-05-28,CUST-01887,2025-05-28,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,none,refunded,89.0,0.0,89.0,0.0
SYN-20250528-2-05,TX-250528-2-05,2025-05-28,CUST-01904,2024-09-15,returning,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,none,completed,179.0,0.0,0.0,179.0
SYN-20250528-2-06,TX-250528-2-06,2025-05-28,CUST-01921,2025-05-28,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,none,completed,249.0,0.0,0.0,249.0
SYN-20250528-2-07,TX-250528-2-07,2025-05-28,CUST-01938,2025-05-28,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,none,completed,438.0,0.0,0.0,438.0
SYN-20250529-0-00,TX-250529-0-00,2025-05-29,CUST-01628,2024-09-09,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mastercard,none,completed,159.0,0.0,0.0,159.0
SYN-20250529-0-01,TX-250529-0-01,2025-05-29,CUST-01645,2025-05-06,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mastercard,campaign,completed,279.0,27.9,0.0,251.1
SYN-20250529-0-02,TX-250529-0-02,2025-05-29,CUST-01662,2025-05-29,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mastercard,none,completed,199.0,0.0,0.0,199.0
SYN-20250529-0-03,TX-250529-0-03,2025-05-29,CUST-01679,2025-05-29,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20250529-0-04,TX-250529-0-04,2025-05-29,CUST-01696,2024-05-23,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20250529-1-00,TX-250529-1-00,2025-05-29,CUST-01729,2025-05-09,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,campaign,refunded,359.0,35.9,323.1,0.0
SYN-20250529-1-01,TX-250529-1-01,2025-05-29,CUST-01746,2025-05-29,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250529-1-02,TX-250529-1-02,2025-05-29,CUST-01763,2025-05-29,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,campaign,completed,89.0,8.9,0.0,80.1
SYN-20250529-1-03,TX-250529-1-03,2025-05-29,CUST-01780,2024-05-26,returning,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,none,completed,358.0,0.0,0.0,358.0
SYN-20250529-1-04,TX-250529-1-04,2025-05-29,CUST-01797,2025-05-26,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250529-1-05,TX-250529-1-05,2025-05-29,CUST-01814,2025-05-26,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250529-1-06,TX-250529-1-06,2025-05-29,CUST-01831,2025-05-26,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250529-2-00,TX-250529-2-00,2025-05-29,CUST-01830,2025-05-29,new,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,campaign,completed,179.0,17.9,0.0,161.1
SYN-20250529-2-01,TX-250529-2-01,2025-05-29,CUST-01847,2025-05-29,new,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,none,completed,498.0,0.0,0.0,498.0
SYN-20250529-2-02,TX-250529-2-02,2025-05-29,CUST-01864,2024-05-02,returning,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250529-2-03,TX-250529-2-03,2025-05-29,CUST-01881,2025-05-29,new,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250529-2-04,TX-250529-2-04,2025-05-29,CUST-01898,2025-05-29,new,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20250529-2-05,TX-250529-2-05,2025-05-29,CUST-01915,2025-05-29,new,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250529-2-06,TX-250529-2-06,2025-05-29,CUST-01932,2024-01-16,returning,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250530-0-00,TX-250530-0-00,2025-05-30,CUST-01639,2025-05-07,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,campaign,completed,89.0,8.9,0.0,80.1
SYN-20250530-0-01,TX-250530-0-01,2025-05-30,CUST-01656,2024-01-10,returning,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250530-0-02,TX-250530-0-02,2025-05-30,CUST-01673,2025-05-07,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250530-0-03,TX-250530-0-03,2025-05-30,CUST-01690,2025-05-07,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,none,completed,438.0,0.0,0.0,438.0
SYN-20250530-0-04,TX-250530-0-04,2025-05-30,CUST-01707,2025-05-27,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250530-0-05,TX-250530-0-05,2025-05-30,CUST-01724,2024-09-24,returning,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,none,completed,378.0,0.0,0.0,378.0
SYN-20250530-0-06,TX-250530-0-06,2025-05-30,CUST-01741,2025-05-27,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250530-0-07,TX-250530-0-07,2025-05-30,CUST-01758,2025-05-27,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250530-0-08,TX-250530-0-08,2025-05-30,CUST-01775,2025-05-24,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250530-0-09,TX-250530-0-09,2025-05-30,CUST-01792,2024-05-11,returning,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250530-0-10,TX-250530-0-10,2025-05-30,CUST-01809,2025-05-24,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250530-0-11,TX-250530-0-11,2025-05-30,CUST-01826,2025-05-24,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250530-1-00,TX-250530-1-00,2025-05-30,CUST-01740,2024-01-13,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,visa,none,completed,219.0,0.0,0.0,219.0
SYN-20250530-1-01,TX-250530-1-01,2025-05-30,CUST-01757,2025-05-30,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20250530-1-02,TX-250530-1-02,2025-05-30,CUST-01774,2025-05-30,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,visa,none,refunded,189.0,0.0,189.0,0.0
SYN-20250530-1-03,TX-250530-1-03,2025-05-30,CUST-01791,2025-05-30,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20250530-1-04,TX-250530-1-04,2025-05-30,CUST-01808,2024-09-27,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,visa,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250530-1-05,TX-250530-1-05,2025-05-30,CUST-01825,2025-05-27,new,Paid Search,google,cpc,KSA Growth,mobile,Khobar,visa,none,completed,279.0,0.0,0.0,279.0
SYN-20250530-2-00,TX-250530-2-00,2025-05-30,CUST-01841,2025-05-30,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20250530-2-01,TX-250530-2-01,2025-05-30,CUST-01858,2025-05-30,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250530-2-02,TX-250530-2-02,2025-05-30,CUST-01875,2025-05-30,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20250530-2-03,TX-250530-2-03,2025-05-30,CUST-01892,2024-09-03,returning,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20250530-2-04,TX-250530-2-04,2025-05-30,CUST-01909,2025-05-30,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,none,completed,359.0,0.0,0.0,359.0
SYN-20250530-2-05,TX-250530-2-05,2025-05-30,CUST-01926,2025-05-30,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20250530-2-06,TX-250530-2-06,2025-05-30,CUST-01943,2025-05-30,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,none,completed,89.0,0.0,0.0,89.0
SYN-20250530-2-07,TX-250530-2-07,2025-05-30,CUST-01960,2024-05-17,returning,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250530-2-08,TX-250530-2-08,2025-05-30,CUST-01977,2025-05-30,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,none,completed,249.0,0.0,0.0,249.0
SYN-20250530-2-09,TX-250530-2-09,2025-05-30,CUST-01994,2025-05-30,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,none,completed,438.0,0.0,0.0,438.0
SYN-20250530-2-10,TX-250530-2-10,2025-05-30,CUST-02011,2025-05-30,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20250530-2-11,TX-250530-2-11,2025-05-30,CUST-02028,2024-01-04,returning,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,none,completed,189.0,0.0,0.0,189.0
SYN-20250531-0-00,TX-250531-0-00,2025-05-31,CUST-01650,2025-05-08,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,campaign,completed,189.0,18.9,0.0,170.1
SYN-20250531-0-01,TX-250531-0-01,2025-05-31,CUST-01667,2025-05-08,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20250531-0-02,TX-250531-0-02,2025-05-31,CUST-01684,2024-05-11,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20250531-0-03,TX-250531-0-03,2025-05-31,CUST-01701,2025-05-08,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,campaign,completed,279.0,27.9,0.0,251.1
SYN-20250531-0-04,TX-250531-0-04,2025-05-31,CUST-01718,2025-05-08,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20250531-0-05,TX-250531-0-05,2025-05-31,CUST-01735,2025-05-11,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,campaign,completed,359.0,35.9,0.0,323.1
SYN-20250531-0-06,TX-250531-0-06,2025-05-31,CUST-01752,2024-01-25,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250531-0-07,TX-250531-0-07,2025-05-31,CUST-01769,2025-05-11,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,none,completed,178.0,0.0,0.0,178.0
SYN-20250531-0-08,TX-250531-0-08,2025-05-31,CUST-01786,2025-05-25,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250531-1-00,TX-250531-1-00,2025-05-31,CUST-01751,2025-05-31,new,Direct,direct,none,Unassigned,desktop,Jeddah,mastercard,none,completed,279.0,0.0,0.0,279.0
SYN-20250531-1-01,TX-250531-1-01,2025-05-31,CUST-01768,2024-05-14,returning,Direct,direct,none,Unassigned,desktop,Jeddah,mastercard,campaign,completed,199.0,19.9,0.0,179.1
SYN-20250531-1-02,TX-250531-1-02,2025-05-31,CUST-01785,2025-05-31,new,Direct,direct,none,Unassigned,desktop,Jeddah,mastercard,campaign,completed,359.0,35.9,0.0,323.1
SYN-20250531-1-03,TX-250531-1-03,2025-05-31,CUST-01802,2025-05-31,new,Direct,direct,none,Unassigned,desktop,Jeddah,mastercard,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250531-1-04,TX-250531-1-04,2025-05-31,CUST-01819,2025-05-28,new,Direct,direct,none,Unassigned,desktop,Jeddah,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20250531-1-05,TX-250531-1-05,2025-05-31,CUST-01836,2024-01-01,returning,Direct,direct,none,Unassigned,desktop,Jeddah,mastercard,campaign,completed,179.0,17.9,0.0,161.1
SYN-20250531-2-00,TX-250531-2-00,2025-05-31,CUST-01852,2024-05-17,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250531-2-01,TX-250531-2-01,2025-05-31,CUST-01869,2025-05-31,new,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250531-2-02,TX-250531-2-02,2025-05-31,CUST-01886,2025-05-31,new,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250531-2-03,TX-250531-2-03,2025-05-31,CUST-01903,2025-05-31,new,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250531-2-04,TX-250531-2-04,2025-05-31,CUST-01920,2024-01-04,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,campaign,completed,219.0,21.9,0.0,197.1
SYN-20250531-2-05,TX-250531-2-05,2025-05-31,CUST-01937,2025-05-31,new,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250531-2-06,TX-250531-2-06,2025-05-31,CUST-01954,2025-05-31,new,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20250531-2-07,TX-250531-2-07,2025-05-31,CUST-01971,2025-05-31,new,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250601-0-00,TX-250601-0-00,2025-06-01,CUST-01661,2025-05-09,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250601-0-01,TX-250601-0-01,2025-06-01,CUST-01678,2025-05-09,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250601-0-02,TX-250601-0-02,2025-06-01,CUST-01695,2025-05-09,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250601-0-03,TX-250601-0-03,2025-06-01,CUST-01712,2024-09-12,returning,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250601-0-04,TX-250601-0-04,2025-06-01,CUST-01729,2025-05-09,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,campaign,completed,249.0,24.9,0.0,224.1
SYN-20250601-0-05,TX-250601-0-05,2025-06-01,CUST-01746,2025-05-29,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,none,refunded,219.0,0.0,219.0,0.0
SYN-20250601-0-06,TX-250601-0-06,2025-06-01,CUST-01763,2025-05-29,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,none,completed,278.0,0.0,0.0,278.0
SYN-20250601-0-07,TX-250601-0-07,2025-06-01,CUST-01780,2024-05-26,returning,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,campaign,completed,189.0,18.9,0.0,170.1
SYN-20250601-0-08,TX-250601-0-08,2025-06-01,CUST-01797,2025-05-26,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250601-1-00,TX-250601-1-00,2025-06-01,CUST-01762,2025-06-01,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,stc_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250601-1-01,TX-250601-1-01,2025-06-01,CUST-01779,2025-06-01,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250601-1-02,TX-250601-1-02,2025-06-01,CUST-01796,2024-09-15,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,stc_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250601-1-03,TX-250601-1-03,2025-06-01,CUST-01813,2025-06-01,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,stc_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250601-1-04,TX-250601-1-04,2025-06-01,CUST-01830,2025-05-29,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,stc_pay,none,completed,378.0,0.0,0.0,378.0
