date,source,device,event_name,event_count,transaction_id_parameter_coverage,currency_parameter_coverage,value_parameter_coverage,items_parameter_coverage,item_id_parameter_coverage,item_name_parameter_coverage,item_category_parameter_coverage,price_parameter_coverage,quantity_parameter_coverage,promotion_parameter_coverage,consent_state_coverage
2025-05-18,google,mobile,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9822
2025-05-18,google,mobile,view_cart,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9822
2025-05-18,google,mobile,begin_checkout,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9822
2025-05-18,google,mobile,add_shipping_info,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9822
2025-05-18,google,mobile,add_payment_info,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9822
2025-05-18,google,mobile,purchase,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9822
2025-05-18,google,mobile,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9822
2025-05-18,instagram,desktop,view_item_list,139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-18,instagram,desktop,select_item,122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-18,instagram,desktop,view_item,114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-18,instagram,desktop,add_to_cart,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-18,instagram,desktop,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-18,instagram,desktop,view_cart,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-18,instagram,desktop,begin_checkout,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-18,instagram,desktop,add_shipping_info,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-18,instagram,desktop,add_payment_info,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-18,instagram,desktop,purchase,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-18,instagram,desktop,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-19,google,mobile,view_item_list,109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675
2025-05-19,google,mobile,select_item,96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675
2025-05-19,google,mobile,view_item,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675
2025-05-19,google,mobile,add_to_cart,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675
2025-05-19,google,mobile,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675
2025-05-19,google,mobile,view_cart,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675
2025-05-19,google,mobile,begin_checkout,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675
2025-05-19,google,mobile,add_shipping_info,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675
2025-05-19,google,mobile,add_payment_info,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675
2025-05-19,google,mobile,purchase,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675
2025-05-19,google,mobile,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9675
2025-05-19,direct,desktop,view_item_list,120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674
2025-05-19,direct,desktop,select_item,106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674
2025-05-19,direct,desktop,view_item,98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674
2025-05-19,direct,desktop,add_to_cart,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674
2025-05-19,direct,desktop,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674
2025-05-19,direct,desktop,view_cart,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674
2025-05-19,direct,desktop,begin_checkout,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674
2025-05-19,direct,desktop,add_shipping_info,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674
2025-05-19,direct,desktop,add_payment_info,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674
2025-05-19,direct,desktop,purchase,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674
2025-05-19,direct,desktop,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9674
2025-05-19,newsletter,tablet,view_item_list,62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906
2025-05-19,newsletter,tablet,select_item,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906
2025-05-19,newsletter,tablet,view_item,51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906
2025-05-19,newsletter,tablet,add_to_cart,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906
2025-05-19,newsletter,tablet,remove_from_cart,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906
2025-05-19,newsletter,tablet,view_cart,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906
2025-05-19,newsletter,tablet,begin_checkout,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906
2025-05-19,newsletter,tablet,add_shipping_info,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906
2025-05-19,newsletter,tablet,add_payment_info,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906
2025-05-19,newsletter,tablet,purchase,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906
2025-05-19,newsletter,tablet,refund,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906
2025-05-20,google,desktop,view_item_list,110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733
2025-05-20,google,desktop,select_item,97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733
2025-05-20,google,desktop,view_item,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733
2025-05-20,google,desktop,add_to_cart,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733
2025-05-20,google,desktop,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733
2025-05-20,google,desktop,view_cart,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733
2025-05-20,google,desktop,begin_checkout,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733
2025-05-20,google,desktop,add_shipping_info,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733
2025-05-20,google,desktop,add_payment_info,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733
2025-05-20,google,desktop,purchase,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733
2025-05-20,google,desktop,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733
2025-05-20,instagram,tablet,view_item_list,119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973
2025-05-20,instagram,tablet,select_item,105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973
2025-05-20,instagram,tablet,view_item,97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973
2025-05-20,instagram,tablet,add_to_cart,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973
2025-05-20,instagram,tablet,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973
2025-05-20,instagram,tablet,view_cart,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973
2025-05-20,instagram,tablet,begin_checkout,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973
2025-05-20,instagram,tablet,add_shipping_info,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973
2025-05-20,instagram,tablet,add_payment_info,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973
2025-05-20,instagram,tablet,purchase,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973
2025-05-20,instagram,tablet,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973
2025-05-20,partners,mobile,view_item_list,82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9742
2025-05-20,partners,mobile,select_item,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9742
2025-05-20,partners,mobile,view_item,67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9742
2025-05-20,partners,mobile,add_to_cart,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9742
2025-05-20,partners,mobile,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9742
2025-05-20,partners,mobile,view_cart,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9742
2025-05-20,partners,mobile,begin_checkout,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9742
2025-05-20,partners,mobile,add_shipping_info,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9742
2025-05-20,partners,mobile,add_payment_info,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9742
2025-05-20,partners,mobile,purchase,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9742
2025-05-20,partners,mobile,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9742
2025-05-21,direct,tablet,view_item_list,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948
2025-05-21,direct,tablet,select_item,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948
2025-05-21,direct,tablet,view_item,57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948
2025-05-21,direct,tablet,add_to_cart,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948
2025-05-21,direct,tablet,remove_from_cart,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948
2025-05-21,direct,tablet,view_cart,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948
2025-05-21,direct,tablet,begin_checkout,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948
2025-05-21,direct,tablet,add_shipping_info,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948
2025-05-21,direct,tablet,add_payment_info,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948
2025-05-21,direct,tablet,purchase,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948
2025-05-21,direct,tablet,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948
2025-05-21,newsletter,mobile,view_item_list,95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602
2025-05-21,newsletter,mobile,select_item,84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602
2025-05-21,newsletter,mobile,view_item,78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602
2025-05-21,newsletter,mobile,add_to_cart,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602
2025-05-21,newsletter,mobile,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602
2025-05-21,newsletter,mobile,view_cart,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602
2025-05-21,newsletter,mobile,begin_checkout,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602
2025-05-21,newsletter,mobile,add_shipping_info,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602
2025-05-21,newsletter,mobile,add_payment_info,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602
2025-05-21,newsletter,mobile,purchase,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602
2025-05-21,newsletter,mobile,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9602
2025-05-21,google,desktop,view_item_list,105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891
2025-05-21,google,desktop,select_item,92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891
2025-05-21,google,desktop,view_item,86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891
2025-05-21,google,desktop,add_to_cart,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891
2025-05-21,google,desktop,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891
2025-05-21,google,desktop,view_cart,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891
2025-05-21,google,desktop,begin_checkout,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891
2025-05-21,google,desktop,add_shipping_info,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891
2025-05-21,google,desktop,add_payment_info,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891
2025-05-21,google,desktop,purchase,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891
2025-05-21,google,desktop,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891
2025-05-22,instagram,mobile,view_item_list,71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657
2025-05-22,instagram,mobile,select_item,63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657
2025-05-22,instagram,mobile,view_item,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657
2025-05-22,instagram,mobile,add_to_cart,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657
2025-05-22,instagram,mobile,remove_from_cart,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657
2025-05-22,instagram,mobile,view_cart,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657
2025-05-22,instagram,mobile,begin_checkout,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657
2025-05-22,instagram,mobile,add_shipping_info,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657
2025-05-22,instagram,mobile,add_payment_info,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657
2025-05-22,instagram,mobile,purchase,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657
2025-05-22,instagram,mobile,refund,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657
2025-05-22,partners,desktop,view_item_list,125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658
2025-05-22,partners,desktop,select_item,110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658
2025-05-22,partners,desktop,view_item,102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658
2025-05-22,partners,desktop,add_to_cart,26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658
2025-05-22,partners,desktop,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658
2025-05-22,partners,desktop,view_cart,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658
2025-05-22,partners,desktop,begin_checkout,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658
2025-05-22,partners,desktop,add_shipping_info,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658
2025-05-22,partners,desktop,add_payment_info,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658
2025-05-22,partners,desktop,purchase,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658
2025-05-22,partners,desktop,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658
2025-05-22,google,tablet,view_item_list,106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983
2025-05-22,google,tablet,select_item,93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983
2025-05-22,google,tablet,view_item,87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983
2025-05-22,google,tablet,add_to_cart,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983
2025-05-22,google,tablet,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983
2025-05-22,google,tablet,view_cart,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983
2025-05-22,google,tablet,begin_checkout,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983
2025-05-22,google,tablet,add_shipping_info,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983
2025-05-22,google,tablet,add_payment_info,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983
2025-05-22,google,tablet,purchase,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983
2025-05-22,google,tablet,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983
2025-05-23,newsletter,desktop,view_item_list,103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985
2025-05-23,newsletter,desktop,select_item,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985
2025-05-23,newsletter,desktop,view_item,85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985
2025-05-23,newsletter,desktop,add_to_cart,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985
2025-05-23,newsletter,desktop,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985
2025-05-23,newsletter,desktop,view_cart,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985
2025-05-23,newsletter,desktop,begin_checkout,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985
2025-05-23,newsletter,desktop,add_shipping_info,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985
2025-05-23,newsletter,desktop,add_payment_info,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985
2025-05-23,newsletter,desktop,purchase,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985
2025-05-23,newsletter,desktop,refund,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.985
2025-05-23,google,tablet,view_item_list,86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619
2025-05-23,google,tablet,select_item,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619
2025-05-23,google,tablet,view_item,70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619
2025-05-23,google,tablet,add_to_cart,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619
2025-05-23,google,tablet,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619
2025-05-23,google,tablet,view_cart,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619
2025-05-23,google,tablet,begin_checkout,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619
2025-05-23,google,tablet,add_shipping_info,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619
2025-05-23,google,tablet,add_payment_info,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619
2025-05-23,google,tablet,purchase,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619
2025-05-23,google,tablet,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619
2025-05-23,direct,mobile,view_item_list,95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-23,direct,mobile,select_item,84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-23,direct,mobile,view_item,78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-23,direct,mobile,add_to_cart,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-23,direct,mobile,remove_from_cart,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-23,direct,mobile,view_cart,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-23,direct,mobile,begin_checkout,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-23,direct,mobile,add_shipping_info,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-23,direct,mobile,add_payment_info,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-23,direct,mobile,purchase,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-23,direct,mobile,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859
2025-05-24,partners,tablet,view_item_list,109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609
2025-05-24,partners,tablet,select_item,96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609
2025-05-24,partners,tablet,view_item,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609
2025-05-24,partners,tablet,add_to_cart,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609
2025-05-24,partners,tablet,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609
2025-05-24,partners,tablet,view_cart,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609
2025-05-24,partners,tablet,begin_checkout,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609
2025-05-24,partners,tablet,add_shipping_info,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609
2025-05-24,partners,tablet,add_payment_info,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609
2025-05-24,partners,tablet,purchase,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609
2025-05-24,partners,tablet,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609
2025-05-24,google,mobile,view_item_list,84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887
2025-05-24,google,mobile,select_item,74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887
2025-05-24,google,mobile,view_item,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887
2025-05-24,google,mobile,add_to_cart,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887
2025-05-24,google,mobile,remove_from_cart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887
2025-05-24,google,mobile,view_cart,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887
2025-05-24,google,mobile,begin_checkout,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887
2025-05-24,google,mobile,add_shipping_info,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887
2025-05-24,google,mobile,add_payment_info,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887
2025-05-24,google,mobile,purchase,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887
2025-05-24,google,mobile,refund,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887
2025-05-24,instagram,desktop,view_item_list,83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9831
2025-05-24,instagram,desktop,select_item,73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9831
